ID,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS
ca51b240-5e56-4bf7-9420-fae4cebf10f0,1986-01-03,,999-53-2873,S99972027,X13746608X,Ms.,Josephina269,Pollich983,,,S,white,italian,F,Farmington,841 Gaylord Heights Unit 31 Alexandria Minnesota 56308 US
56583a10-2ae7-4e56-8f51-657b8e2fa0f3,1984-08-29,,999-96-7197,S99951114,X41525361X,Ms.,Shala169,O'Conner199,,,S,black,african,F,Ellingtonship,908 Gaylord Quay Apt 15 St. Paul Minnesota 55101 US
3bf62d85-c48d-4002-b8ad-0545e225cccf,1965-01-08,,999-74-1927,S99919282,X45727203X,Mr.,Jacques50,Champlin946,,,M,asian,chinese,M,Minneapolis,239 Weimann Extension Suite 87 St. Paul Minnesota 55101 US
d642076d-74aa-45fd-a38a-627a4a3306de,2014-07-14,,999-85-8447,,,,Lon587,Cronin387,,,,white,polish,M,Borgholmship,505 Turner Road Plymouth Minnesota 55441 US
25aadd43-4868-4e85-9fd6-b3655af6d89c,1949-03-15,2014-07-15,999-53-8637,S99978783,X35590308X,Mr.,Xavier983,Stokes453,,,M,white,italian,M,Inver Grove Heights,1071 Crona Terrace Unit 90 Lino Lakes Minnesota 55014 US
8237125b-07af-4a52-b62e-a870c40d6af3,2012-07-16,,999-93-6502,,,,Hollis7,Bashirian201,,,,white,italian,F,South St. Paul,641 Parker Stravenue Unit 94 Bloomington Minnesota 55420 US
d9e4f428-9dbd-45f2-a972-1e572a8375ba,1943-01-07,,999-35-1292,S99949671,X46025835X,Mr.,Wayne846,Berge125,,,M,white,italian,M,Woodbury,449 Kulas Overpass Barnum Minnesota 55707 US
bccd8eee-6a86-4126-ae6d-8d82fe407ed7,1909-03-31,1920-11-24,999-86-2334,,,,Ike571,Mosciski958,,,,white,irish,M,St. Cloud,480 Flatley Dale Apt 92 Moose Lake Minnesota 55767 US
5a162680-fc2b-40f4-b15d-455eb611a086,1972-12-29,,999-73-1838,S99948291,X9325026X,Mrs.,Marhta321,Keeling57,,Kiehn525,M,white,italian,F,Courtland,880 Hintz Park Suite 64 Ottertail Minnesota 56571 US
11749138-455c-4f61-89fc-bf979deabd27,1951-06-06,,999-87-9790,S99981305,X58073025X,Mr.,Hiram237,Kirlin939,,,M,white,scottish,M,Robbinsdale,488 Bradtke Union Plymouth Minnesota 55441 US
4da9f6b8-d3df-4377-8296-5dbc5c763d81,1994-03-18,,999-56-4211,S99912464,X46676220X,Ms.,Vivian245,Schuppe920,,,,black,african,F,Minneapolis,880 Hirthe Divide Apt 71 St. Paul Minnesota 55101 US
6001acb9-404f-418a-8782-7f4539e303ac,1983-12-18,,999-27-8906,S99998037,X52021276X,Mr.,Gregorio366,Willms744,,,S,white,french_canadian,M,Stockholmship,1078 Williamson Brook Apt 29 Moose Lake Minnesota 55767 US
47ff6fa4-7c49-468b-9fed-3cd1903ba58d,1967-11-06,,999-84-3578,S99991383,X38112049X,Mrs.,Dara636,Keebler762,,Stokes453,M,white,irish,F,Blue Earth,907 Ondricka Grove Inver Grove Heights Minnesota 55075 US
1cd8f489-5628-45c2-bc24-0293a593a6d3,2005-12-14,,999-53-6027,,,,Darrin898,Kuhic920,,,,white,italian,M,Santiagoship,622 Miller Overpass San Franciscoship Minnesota  US
e1ce0efb-a254-4232-8f65-21bd434bb797,1960-07-13,,999-70-9370,S99926495,X36872421X,Mr.,Lino542,Rodriguez71,,,M,asian,asian_indian,M,Edina,397 Morar Orchard Unit 28 St. Paul Minnesota 55101 US
e3aeeb6c-55f4-48c5-adae-663ee17c2a26,2014-01-27,,999-69-9543,,,,Angeline97,Wolff180,,,,white,irish,F,White Bearship,506 Cole Village Unit 39 New Brighton Minnesota 55112 US
d41554d7-b1b9-4e77-9eca-41170e3150c7,1960-04-26,,999-21-3093,S99925488,X42673901X,Mrs.,Soon875,Funk324,,Hansen121,M,white,irish,F,Pierz,184 O'Hara Trailer Lino Lakes Minnesota 55014 US
6cb3b4cf-cc81-4aab-927a-f211de7d0627,2012-03-26,,999-86-4674,,,,Ollie731,Medhurst46,,,,white,italian,F,Edina,743 Koch Highlands Plymouth Minnesota 55441 US
33af4ea4-89ce-4ee7-81c4-643a5f61423f,1999-02-08,,999-20-5673,S99968532,,Mr.,Irwin931,Schaden604,,,,asian,chinese,M,St. Paul,758 Rosenbaum Corner Suite 99 St. Paul Minnesota 55101 US
4deda39b-bdf5-4ab5-a1da-377892b413ed,1973-09-01,,999-37-9412,S99950746,X40634097X,Mr.,Reynaldo722,Ritchie586,,,M,asian,asian_indian,M,Duluth,254 Zieme Row Woodbury Minnesota 55125 US
a25e3b3f-eabd-45ee-8a12-ebf0fafbc70e,1943-05-23,,999-57-9711,S99977081,X38555792X,Mr.,Lee268,Ziemann98,,,M,white,american,M,Maine Prairieship,488 Hahn Wynd Suite 59 Savage Minnesota 55372 US
c14c4c23-0b9e-497d-b256-67e7e941218f,1984-08-16,,999-55-6994,S99976633,X14338393X,Mrs.,Nguyet780,Marquardt819,,Bernier607,M,asian,asian_indian,F,Swan Rivership,854 Wolff Mews Suite 12 St. Paul Minnesota 55101 US
85ddb458-4333-4321-ad86-420f8f7a79a4,1981-04-05,,999-95-1029,S99935428,X81149129X,Mr.,Bradley693,Kessler503,,,S,white,portuguese,M,Mahtomedi,586 Spencer Gate Andover Minnesota 55303 US
6a082ef4-90c9-40fb-8d9b-46be31d85bed,1944-02-02,2005-04-06,999-13-1601,S99953249,X36147397X,Mrs.,Rasheeda241,Schneider199,,Batz141,M,white,irish,F,St. Paul,410 Shields Drive North Mankato Minnesota 56001 US
9c54b9dc-da33-4586-8f99-2cfbf80af620,1984-01-01,,999-47-7132,S99999240,X20657097X,Mr.,Wes853,Schmeler639,,,M,white,american,M,Minneota,1058 Cormier Gateway Apt 89 Moorhead Minnesota 56529 US
a1771f28-6cbc-4200-906d-98f0e4e42575,1978-05-25,1979-05-31,999-74-6812,,,,Julio César525,Carbajal274,,,,black,dominican,M,Maplewood,959 Gutmann Common St. Louis Park Minnesota 55343 US
79c7c302-500b-47df-9588-dbe9f6407dd3,1970-11-12,,999-62-1440,S99920902,X22474933X,Mrs.,Lenita591,Brakus656,,Fay398,M,black,west_indian,F,Apple Valley,1030 Berge Common Unit 96 St. Louis Park Minnesota 55343 US
f99ed14c-9a6a-4b08-91e5-c7597a434aad,1939-08-07,,999-62-3871,S99981592,X23082522X,Mrs.,Elvira561,Monahan736,,O'Hara248,M,native,american_indian,F,South St. Paul,443 Jacobi Park Wanamingoship Minnesota  US
1cda7b9c-66b6-4bc8-b6c6-8e0568e54b83,1978-11-12,,999-12-9840,S99934323,X71729332X,Mr.,Jessie665,Homenick806,,,M,white,english,M,St. Michael,924 Stark Track Apt 25 Clear Lakeship Minnesota  US
4d9de192-6927-4152-bf18-530936485087,1998-07-05,,999-46-9820,S99950747,,Ms.,Jama227,Breitenberg711,,,,asian,asian_indian,F,Elk River,788 Cassin Mill Suite 90 St. Paul Minnesota 55101 US
1d0ec5a2-ee3c-4066-a71b-363b866225d4,1981-07-27,1986-06-20,999-37-5583,,,,Ahmad985,Sporer811,,,,white,irish,M,Minneapolis,984 Volkman Row Crystal Minnesota 55422 US
7d1e619b-8f5e-4baa-90e1-faf7c1123482,1969-11-08,,999-53-2880,S99938509,X78342891X,Mr.,Harland508,Kemmer137,,,M,white,french,M,Richfield,805 Barton Passage Apt 90 St. Louis Park Minnesota 55343 US
311b877f-ecb7-4ac3-a038-716a36fc57e0,2000-09-26,,999-76-5964,S99945955,,,Saul605,Homenick806,,,,white,english,M,Minneapolis,466 Hand Approach Minneapolis Minnesota 55401 US
a6ee559d-4179-407f-b5ba-714ad33397f6,1978-04-11,,999-50-7074,S99925314,X57732972X,Mr.,Ernie189,Stanton715,,,M,white,irish,M,Minneapolis,623 Legros Throughway Crystal Minnesota 55422 US
d111f032-badc-493d-b5ae-254e5ec8e834,1961-05-17,,999-21-8701,S99944106,X75398476X,Mr.,Roland928,Kuphal363,,,M,white,portuguese,M,Cloquet,446 Stiedemann Run Suite 53 Chisago Lakeship Minnesota  US
b3be16bc-ad6c-435f-a87f-628e4c741b21,1961-01-01,,999-54-1462,S99997702,X64689092X,Mr.,Terence292,Dickens475,,,M,white,portuguese,M,Inver Grove Heights,898 Mohr Ranch Apt 95 Hugo Minnesota 55038 US
c7f7eb3d-0d8d-4e3b-8bdc-5620a8d0e778,2017-01-21,,999-37-6888,,,,Jerilyn993,Stamm704,,,,white,english,F,Whitedship,1072 Buckridge Boulevard Brooklyn Park Minnesota 55428 US
bdce5a18-18ec-484a-92bd-fe589d0eea57,1912-04-07,2004-03-21,999-72-5119,S99925398,X63629398X,Mr.,Orville751,Pollich983,,,M,white,english,M,Minneapolis,121 Bins Wall Apt 2 North Mankato Minnesota 56001 US
bd51686a-5730-4f3c-b82c-2219aa499c2d,1967-09-28,,999-61-7268,S99990603,X14981608X,Mrs.,Guadalupe206,McGlynn426,,Labadie908,M,white,american,F,St. Paul,1039 Beatty Crossroad New Prague Minnesota 56071 US
30ef3188-71aa-47ad-ba00-7b1db09ca699,2011-06-25,,999-84-2710,,,,Tosha401,Leannon79,,,,white,greek,F,Brooklyn Park,741 Jast Burg Prior Lake Minnesota 55352 US
b4b227e0-10d5-441c-8fe2-b5be47fcdd09,2003-08-19,,999-20-4541,,,,Cleo27,Huels583,,,,white,american,F,Hutchinson,911 Wilkinson Frontage road Northfield Minnesota 55019 US
c5ed841a-aacf-4685-a76c-8662357f35b4,1973-03-02,,999-85-3250,S99976492,X49547034X,Mr.,Oswaldo857,Spinka232,,,M,white,english,M,Ramsey,842 Kuhn Avenue Brooklyn Park Minnesota 55428 US
9ec72958-3fc4-4717-8af2-67e9d1ad9bf7,1958-07-10,,999-26-6234,S99923060,X65448093X,Mrs.,Rosaria177,Gibson10,,Lang846,M,white,irish,F,Monticelloship,809 Schuster Knoll Crow Wingship Minnesota  US
2aa22b88-34ae-4095-ab8c-2903893d08af,1974-09-14,,999-22-1928,S99991509,X68975843X,Mrs.,Donella937,Medhurst46,,Schimmel440,M,white,german,F,New Hope,343 Terry Byway Litchfield Minnesota 55355 US
fe2042ab-9a79-4d58-a972-c7bf3bc88170,1959-01-06,,999-12-4410,S99912680,X60714876X,Mrs.,Isaura563,Kertzmann286,,Bosco882,M,white,irish,F,Minneapolis,135 Lind Bridge Unit 81 Minneapolis Minnesota 55401 US
3d92bdb3-49df-46d6-b6f7-e16d6652da74,2016-12-25,,999-61-7834,,,,Joella167,Satterfield305,,,,white,polish,F,Minneapolis,257 Carroll Rest Apt 87 Apple Valley Minnesota 55068 US
6218f778-a20c-42f0-a9ef-490d4a08615a,1962-08-22,,999-22-6375,S99928896,X53384930X,Mr.,Wilson960,Corkery305,,,M,black,african,M,St. Paul,104 Abbott Manor North Mankato Minnesota 56001 US
c4993863-c74a-49e4-82d0-a54c5de90651,1969-02-16,,999-66-1976,S99997024,X45641247X,Mr.,Randell912,Reilly981,,,M,white,french_canadian,M,Cottage Grove,566 Boyer Arcade Richfield Minnesota 55423 US
6265d8ce-0725-45ff-b9b2-4053d7a93260,1987-09-05,,999-87-9533,S99977259,X46427098X,Mrs.,Jaleesa813,Romaguera67,,Jacobson885,M,white,french,F,Farmington,497 Langworth Lane Apt 82 Moorhead Minnesota 56529 US
0fceddbc-c307-414c-b25e-48a18908cd47,1990-12-20,,999-43-2841,S99967511,X73538494X,Mrs.,Marianela210,Welch179,,Schowalter414,M,white,irish,F,Nesselship,536 Turner Lodge Maple Grove Minnesota 55311 US
5d2e956e-9799-4c16-a93a-9236a5bbd1ef,1938-12-26,1965-01-18,999-58-4568,S99936710,X51575187X,Mr.,Rene434,Hauck852,,,,white,german,M,Apple Valley,542 Gutkowski Park Apt 13 Farmington Minnesota 55024 US
799d9d7f-561a-474d-bd2e-dfcc9421db22,1957-03-25,,999-21-1561,S99968061,X1618994X,Mr.,Cliff504,Sporer811,,,M,white,english,M,Brooklyn Park,819 Ritchie View Duluth Minnesota 55802 US
1369491e-d900-4e11-92ba-f3b83a3317bd,2000-10-23,,999-93-3421,S99992988,,,Lina528,Koss676,,,,white,english,F,Two Harbors,422 Mohr Spur Cedar Lakeship Minnesota  US
6e42290d-85e7-46ae-b720-60f1948769ea,2003-03-19,,999-85-1720,,,,Andres25,Harris789,,,,native,american_indian,M,Red Eyeship,419 Rau Mall Ten Lakeship Minnesota  US
de54fcfe-9a53-4803-af16-1c98ab7bbb45,2007-02-26,,999-30-4321,,,,Enrique929,Leannon79,,,,white,italian,M,Florenceship,285 Medhurst Gate Suite 7 Farmington Minnesota 55024 US
8bce647a-dd77-4436-8ef2-6872218c5f01,1980-09-20,,999-76-1338,S99988963,X47872875X,Mrs.,Ja391,Weimann465,,Schroeder447,M,white,german,F,Ham Lake,766 Bashirian Passage Lakeville Minnesota 55024 US
7fafdac4-a50e-4739-9db9-aa3b697366ca,1977-02-17,,999-68-1373,S99923602,X13382460X,Mr.,Nicolas769,Jacobi462,,,M,white,german,M,Hibbing,199 Rohan Dale Suite 65 North St. Paul Minnesota 55109 US
94a46bfb-9d92-4938-a11a-a0133857f27c,1984-04-21,,999-25-7271,S99923155,X2946068X,Mrs.,Deetta949,O'Reilly797,,Zemlak964,M,white,irish,F,Richfield,1056 Reynolds Course Suite 35 Minneapolis Minnesota 55401 US
388ad436-87fb-410c-bf6f-55249af0020a,1947-04-14,2005-01-10,999-65-2885,S99975637,X44570647X,Mr.,Ralph813,Fadel536,,,M,asian,asian_indian,M,St. Cloud,1040 Turcotte Mews Apt 43 St. Paul Minnesota 55101 US
9804f004-9b28-4e5c-ad4f-4e7e89a31971,1997-03-06,,999-65-5624,S99923648,X75061797X,Mr.,Bill567,MacGyver246,,,,white,irish,M,Golden Valley,335 Purdy Bypass Stanfordship Minnesota  US
7a66177b-d180-4e20-89a9-8af7c613adad,1990-06-30,,999-58-8232,S99955187,X78335709X,Mr.,Dominique369,Fay398,,,M,white,french,M,Monticello,393 Wehner Walk Haylandship Minnesota  US
8d694f1b-fc08-4f8a-be93-4787a0fbfe0f,1973-12-25,,999-64-5952,S99926737,X52163027X,Ms.,Barbie211,Schamberger479,,,S,white,french,F,South Harborship,750 Davis Glen Apple Valley Minnesota 55068 US
d6593c63-db9a-4824-8800-40c0e4010bb5,1969-04-01,,999-68-5615,S99917684,X36579872X,Mr.,Gilberto712,Hills818,,,S,white,french,M,Minnetonka,218 Balistreri Village Maple Grove Minnesota 55311 US
010700de-2429-4e6f-8ca8-34f1e8792c7e,1996-06-28,,999-34-2776,S99980133,X77139414X,Ms.,Merri201,Nitzsche158,,,,white,french,F,Forest Lake,761 Nolan Ramp Breezy Point Minnesota 56442 US
e2b850ea-7e14-4f84-97f6-2c8a491a0947,1970-08-15,,999-72-7871,S99927777,X7052742X,Mr.,Eli762,Buckridge80,,,M,white,scottish,M,Rice,993 Mills Crossroad Apt 45 Elko New Market Minnesota 55020 US
ee8a8fcc-c8d0-4b8b-b6e6-399010a00545,1953-10-13,1995-12-24,999-49-2355,S99922812,X1760910X,Mr.,Shelby741,Nolan344,,,M,white,irish,M,Shafer,598 Strosin Tunnel Unit 97 St. Paul Minnesota 55101 US
bb54a372-edb8-4b29-ba55-122519b76d7d,2009-07-07,,999-16-1011,,,,Jessie665,Koepp521,,,,white,english,M,North Mankato,966 Ruecker Mill Apt 59 Lakeville Minnesota 55024 US
e62b0dcf-748d-4c26-9a6e-5a8e838bc24d,1966-03-17,,999-87-9518,S99932610,X55688006X,Ms.,Alysa236,Hauck852,,,S,white,irish,F,Albert Lea,567 Von Annex Apple Valley Minnesota 55068 US
5b0891d2-e294-4629-b470-19d33ffb2160,2000-02-01,,999-14-6234,S99973354,,Ms.,Trisha327,Nader710,,,,white,irish,F,Minneapolis,400 Lemke Spur Suite 38 Alexandriaship Minnesota  US
0c90a442-1943-4bbb-829b-29e2b1fc0806,1995-02-04,2011-06-04,999-96-8007,S99923910,,,Shane235,Hamill307,,,,asian,chinese,M,Crystal,145 Thiel Haven St. Paul Minnesota 55101 US
ea07f373-5f10-49ef-be27-f0e1d8e441d0,1988-03-17,,999-42-1647,S99963506,X46665697X,Mr.,Marcelo725,Schowalter414,,,M,asian,chinese,M,Goodview,783 Cruickshank Arcade Unit 92 St. Paul Minnesota 55101 US
0fb6624e-2813-4d03-b318-c9647f65dbcb,1953-12-04,,999-48-7399,S99982622,X88769669X,Mr.,Haywood675,Corwin846,,,M,white,english,M,St. Paul,684 Corwin Ramp Cottage Grove Minnesota 55016 US
e49a6a00-d93d-4952-8f9e-c63b7d5881ac,1984-05-28,,999-21-2650,S99910307,X45500761X,Mrs.,Rebekah348,Baumbach677,,Cormier289,M,white,polish,F,St. Paul Park,371 Roberts Gardens Apt 91 Fairmont Minnesota 56031 US
207818aa-b5be-4690-860c-af3043c9933f,1967-03-30,2010-08-12,999-32-1591,S99955550,X73094131X,Mr.,Renato359,Huel628,,,M,white,french_canadian,M,Brooklyn Park,729 Kerluke Mill Apt 10 Mayship Minnesota  US
39c58760-01d6-4434-a880-279aa4b9e0a3,1991-11-21,,999-35-7911,S99914124,X7583032X,Ms.,Kimber624,Lueilwitz711,,,,white,portuguese,F,Minneapolis,650 Jones Route Apt 63 Minneapolis Minnesota 55401 US
daa30821-3da6-43ad-89ea-fa503e342c78,2010-05-12,,999-35-1414,,,,Arlean815,Borer986,,,,black,west_indian,F,St. Louis Park,321 Cole Corner Shoreview Minnesota 55117 US
a340b965-ae39-43fb-bd6c-760907a3a186,1954-05-20,1954-10-14,999-23-4922,,,,Elisha578,Weber641,,,,white,french_canadian,M,Isanti,276 Marks Forge Mayship Minnesota  US
74be47b4-faf7-40d7-8aa1-79898a7dbdef,2013-10-06,,999-76-3206,,,,Ernesto186,Cornejo190,,,,black,dominican,M,Eden Prairie,564 Ernser Pathway Apt 89 St. Paul Minnesota 55101 US
1d96ce71-094c-4913-adb9-215c0d002497,2005-02-20,,999-18-4201,,,,Marcelo725,Hammes673,,,,white,italian,M,Clearbrook,189 Rodriguez Extension Suite 84 Montevideo Minnesota 56265 US
cb4cc5e6-e836-4e15-afc8-7ec00cff0555,1986-08-08,,999-84-3436,S99936299,X8225953X,Mr.,Nathanael908,Swaniawski813,,,M,white,french,M,Bogus Brookship,1056 Osinski Park Sauk Rapidsship Minnesota  US
4edf7eb0-56b7-488b-8bb7-7170343ccfae,1987-10-01,,999-91-3497,S99935247,X79678683X,Mr.,Rey54,Dickens475,,,M,white,greek,M,St. Paul,522 Bruen Annex Minneapolis Minnesota 55401 US
0f4c06e9-5a5a-4b83-8f7f-9dec6d394b73,1998-04-09,,999-48-1144,S99932053,,Ms.,Shenika151,Spinka232,,,,native,american_indian,F,Plymouth,730 Huels Fork Unit 60 Watkins Minnesota 55389 US
da11dd55-b44f-4a49-9b9b-7adc5f23c956,2014-10-20,,999-36-4179,,,,Vicky438,Bartell116,,,,white,french,F,Burnsville,1074 Roberts Course Dilworth Minnesota 56529 US
aa20a505-ee3e-4ac0-b6c9-2c5a436ae8b6,1972-05-02,,999-26-7341,S99984625,X36752636X,Mrs.,Fiona703,Greenholt190,,Quitzon246,M,white,italian,F,Newport,540 Conroy Village Mayship Minnesota  US
31da662b-3cb0-4a37-89b4-e94ad7e81dd7,1958-08-26,,999-99-5087,S99911967,X26977654X,Mrs.,Loreta61,Thompson596,,Carter549,M,white,irish,F,St. Michael,427 Johns Corner Unit 32 Plymouth Minnesota 55441 US
efd2fe9d-319a-4916-9dd4-aa78d0bb68a5,1974-06-30,1981-03-01,999-24-6578,,,,Adan632,Corwin846,,,,white,german,M,Medoship,168 Sanford Course Apt 10 Oak Parkship Minnesota  US
5fc3f7f5-d281-4b7d-981b-3c120e19e3d9,1977-02-28,,999-88-3963,S99913818,X21876644X,Mrs.,Lasonya941,Corwin846,,DuBuque211,M,white,french,F,Barnesville,995 Kautzer Mill Fairfax Minnesota 55332 US
a2b695cd-2fe0-477f-84ce-326c34a729cd,1959-03-04,,999-26-6683,S99928684,X16188737X,Mrs.,Latrina689,Walter473,,Koch169,M,white,german,F,Little Canada,880 Rogahn Brook Apt 66 Lake Elmo Minnesota 55042 US
90f5eb90-334b-40dd-97d7-b86ef6e645ae,1959-12-12,2016-03-07,999-64-6981,S99950458,X87012760X,Mr.,Saul605,Sawayn19,,,S,asian,chinese,M,Franklinship,313 Bergstrom Brook Suite 96 St. Paul Minnesota 55101 US
d35e6877-50cc-4879-831e-cd38698d7a18,1938-08-08,,999-79-2150,S99935362,X38503032X,Mr.,Brian582,Wunsch504,,,M,white,french,M,Rogers,867 Bogisich Glen Unit 92 Rosemount Minnesota 55068 US
03e8fd77-2cf9-4446-9516-9df12be5ed0d,1979-05-12,,999-19-4759,S99972014,X26091316X,Mr.,Ed239,Maggio310,,,M,white,italian,M,Lino Lakes,963 Jaskolski Skyway Unit 92 Inver Grove Heights Minnesota 55075 US
176ccc00-97db-4497-8aa5-c705c892846a,2014-06-23,,999-51-5047,,,,Lucas404,Kunze215,,,,white,german,M,Austin,296 Koelpin Divide Spring Grove Minnesota 55974 US
30ddac34-104d-4260-a893-77d529acb3a1,1946-10-28,2004-09-16,999-65-4665,S99942776,X68640748X,Mr.,Brenton674,Franecki195,,,M,white,swedish,M,Maple Grove,392 Lang Byway Suite 86 Minneapolis Minnesota 55401 US
176d8ba5-ebe6-4225-9688-4f4f7c50e508,2006-12-21,,999-27-7380,,,,Margarita164,Henríquez109,,,,hispanic,central_american,F,Watopaship,1039 Heathcote Stravenue Apt 29 St. Paul Minnesota 55101 US
98b4c3ce-fd78-4fa9-a41c-166fb7bf5d2e,1949-07-19,2008-05-27,999-49-4455,S99963342,X77271991X,Mr.,Marshall526,Luettgen772,,,M,white,portuguese,M,Burnsville,923 Hills Union Apt 36 Oak Parkship Minnesota  US
238ac6fd-2cac-4cf3-99bc-847e8abf2cc3,2011-04-14,,999-11-7930,,,,Lou594,Bergnaum523,,,,black,african,M,Plymouth,666 Zemlak Corner St. Louis Park Minnesota 55343 US
2e1c5825-b2ea-4c16-b30d-d0a2a9949e90,1962-05-27,,999-43-1075,S99980974,X57671655X,Mrs.,Vannessa721,Kohler843,,Reilly981,M,white,portuguese,F,St. Louis Park,269 McDermott Rue Rochester Minnesota 55901 US
b5f4d915-2fe8-45c5-9ab8-92e2f2a136a3,2007-11-10,,999-91-4607,,,,Tyrell880,Goodwin327,,,,white,french,M,Mantorvilleship,681 Mueller Green Apt 74 Minneapolis Minnesota 55401 US
2688504d-6108-45bf-815b-c173c9460577,1949-11-30,2013-03-06,999-50-5082,S99997479,X8839034X,Mr.,Oren284,Willms744,,,M,black,west_indian,M,Isanti,1057 Mraz Stravenue Suite 98 Stillwater Minnesota 55082 US
6a882b55-f169-4e7f-968b-7339773f1527,1971-08-05,,999-79-9355,S99991652,X70746350X,Mr.,Carroll471,Oberbrunner298,,,S,white,irish,M,Sleepy Eye,915 Blick Approach Apt 72 Minneapolis Minnesota 55401 US
70a8259a-c219-45dc-8941-e25c96db42a8,2000-11-10,,999-65-1031,S99957295,,,Lura184,Hermiston71,,,,white,italian,F,St. Louis Park,638 Hegmann Crossing Arden Hills Minnesota 55112 US
55436646-adbc-49f9-9c6f-627ec0db7a4a,1971-11-05,,999-44-8588,S99939572,X73772276X,Mrs.,Minnie888,Upton904,,Metz686,M,white,polish,F,Lentship,632 Beer Harbor Suite 99 Hopkins Minnesota 55305 US
b78c54bf-e4db-416f-a355-27d00b29fc39,1987-10-14,,999-87-6998,S99995553,X49595180X,Ms.,Towanda270,Hagenes547,,,S,white,german,F,Reinership,870 O'Connell Center Apt 53 Oak Parkship Minnesota  US
9089cc5c-798d-4502-bc3d-647c3bb5fbd8,1990-06-27,,999-36-8527,S99923420,X2620149X,Mrs.,Lavona767,Leannon79,,Considine820,M,white,irish,F,McIntosh,847 Williamson Gate Unit 24 Prior Lake Minnesota 55352 US
9a6a843a-a50c-456d-90f6-18e5b7739ecd,2005-05-18,,999-47-8259,,,,Franklyn361,Bauch723,,,,white,portuguese,M,Minnetrista,415 Hills Dale Stillwater Minnesota 55082 US
9856bf5f-d31e-40d4-8d9a-cbb80d6f6864,2001-11-28,,999-35-7238,S99911686,,,Loren192,Renner328,,,,white,english,M,Eagan,1068 Watsica Knoll Aurdalship Minnesota  US
176a3e83-1b49-4875-abb4-ea0e4cf8f15f,1984-11-21,,999-30-8066,S99926102,X14447637X,Mrs.,Yasuko490,Lakin515,,Effertz744,M,white,greek,F,Cass Lake,785 Schamberger Estate Apt 76 Spencership Minnesota  US
f956e890-30b5-4dbc-9229-6ca1e7359204,2006-03-05,,999-34-8678,,,,Shaunte610,O'Connell601,,,,white,french,F,Moorhead,217 Raynor Branch Oak Grove Minnesota 55005 US
5b3d6ca5-e378-4ffb-82d2-365780dd1471,2010-08-22,,999-62-9699,,,,Horace32,Greenholt190,,,,white,german,M,North St. Paul,996 Turner Mission Alexandria Minnesota 56308 US
d50b84a0-ff73-478e-a646-853089507b98,1984-09-16,,999-91-5284,S99955417,X68199402X,Mr.,Ellis535,Zulauf375,,,M,white,irish,M,Credit Rivership,875 Reynolds Well Brooklyn Park Minnesota 55428 US
962ca241-fe01-45c5-a511-4868f9b13bc1,1990-10-24,,999-94-9266,S99957796,X47312639X,Mrs.,Deeann517,Bahringer146,,Jakubowski832,M,asian,chinese,F,Collegevilleship,801 Tillman Lock Woodbury Minnesota 55125 US
1ed9eae3-9f31-45ed-be5a-5e1f9afb2093,1984-05-15,,999-99-5164,S99950705,X75882632X,Mr.,Pasquale620,Dietrich576,MD,,M,white,italian,M,Frohnship,678 Howe Corner Plymouth Minnesota 55441 US
bb03d3da-6730-4519-9b62-d22815e8ed04,1969-06-23,1988-08-01,999-53-2746,S99964454,,Ms.,Verona337,Swift555,,,,white,irish,F,Edina,155 Lang Light Faribault Minnesota 55021 US
019d9fa6-9481-408c-b4af-620530033f21,1983-10-25,,999-79-3725,S99941738,X16878200X,Mr.,Demarcus108,Doyle959,,,M,asian,chinese,M,North St. Paul,297 Rath Corner Apt 44 Woodbury Minnesota 55125 US
476d8402-a1fd-4890-945b-47be23e16b8f,1945-04-30,,999-70-1651,S99911656,X21707740X,Mr.,Bernard308,Bruen238,,,M,white,italian,M,Oronoco,1066 Nikolaus Glen Lyndenship Minnesota  US
1e8917fc-0207-43a7-9d0d-1f7b35bfd139,2005-07-10,,999-57-6705,,,,Mariel814,Kuhn96,,,,white,scottish,F,Mantrapship,968 Collins Glen Apt 65 Eden Prairie Minnesota 55344 US
a51fe98e-4767-4a11-abaf-38fd6323ee70,1984-02-27,,999-13-9751,S99965579,X18164709X,Mr.,Shelby741,Hermann103,,,M,white,german,M,Parkers Prairie,265 Turner Ramp Suite 90 Benson Minnesota 56215 US
b402a360-b42b-4983-b55c-b6843dab7ffd,2005-01-21,,999-26-1478,,,,Birdie301,Adams676,,,,hispanic,puerto_rican,F,Erhards Groveship,229 Johns Arcade Winsted Minnesota 55395 US
f3d90c55-f28a-402f-8a94-908a7c8d8d60,2006-08-25,,999-88-6991,,,,Darell496,Schuster709,,,,white,irish,M,Richfield,286 Ondricka Approach Suite 3 Faribault Minnesota 55021 US
6ab10188-2f18-4e8b-8c6d-2f01ebd94c06,2008-10-21,,999-36-6355,,,,Lois157,Miller503,,,,white,english,F,Fair Havenship,385 Cruickshank Way Coon Rapids Minnesota 55304 US
1de3b6b6-ce11-45dc-928c-178dfcd45ce1,1984-07-25,,999-68-5337,S99949683,X61575977X,Ms.,Marcelle381,Tillman293,,,S,white,swedish,F,Stillwater,588 Schaefer Meadow Unit 86 Cambriaship Minnesota  US
